layer,tokens,time_us
gate_up_proj,512,344.035
act_fn,512,12.353
down_proj,512,170.30499999999998
layernorm,512,6.656
qkv_proj,512,110.913
qk_norm,512,10.112
qk_norm,512,3.936
rotary_emb,512,5.824
o_proj,512,90.945
layernorm,512,4.064
gate_up_proj,512,343.587
act_fn,512,12.511
down_proj,512,172.09699999999998
layernorm,512,6.528
qkv_proj,512,110.913
qk_norm,512,10.24
qk_norm,512,3.936
rotary_emb,512,5.728
o_proj,512,90.274
layernorm,512,4.32
gate_up_proj,512,342.307
act_fn,512,12.288
down_proj,512,170.721
layernorm,512,6.72
qkv_proj,512,110.529
qk_norm,512,9.952
qk_norm,512,3.968
rotary_emb,512,5.76
o_proj,512,90.113
layernorm,512,4.352
gate_up_proj,512,344.227
act_fn,512,12.416
down_proj,512,170.177
layernorm,512,6.848
qkv_proj,512,110.945
qk_norm,512,10.176
qk_norm,512,3.968
rotary_emb,512,5.791
o_proj,512,91.712
layernorm,512,4.224
gate_up_proj,512,344.131
act_fn,512,12.32
down_proj,512,172.225
layernorm,512,6.656
qkv_proj,512,110.465
qk_norm,512,10.208
qk_norm,512,3.968
rotary_emb,512,5.952
o_proj,512,90.657
layernorm,512,4.351
gate_up_proj,512,344.131
act_fn,512,12.352
down_proj,512,171.457
layernorm,512,6.592
qkv_proj,512,111.041
qk_norm,512,10.176
qk_norm,512,3.968
rotary_emb,512,5.856
o_proj,512,91.393
layernorm,512,4.128
gate_up_proj,512,343.395
act_fn,512,12.576
down_proj,512,171.23299999999998
layernorm,512,6.88
qkv_proj,512,110.913
qk_norm,512,10.176
qk_norm,512,3.936
rotary_emb,512,5.76
o_proj,512,89.505
layernorm,512,4.096
gate_up_proj,512,343.779
act_fn,512,12.576
down_proj,512,170.369
layernorm,512,6.24
qkv_proj,512,110.497
qk_norm,512,10.176
qk_norm,512,3.904
rotary_emb,512,5.792
o_proj,512,91.03999999999999
layernorm,512,4.16
gate_up_proj,512,344.258
act_fn,512,12.321
down_proj,512,170.689
layernorm,512,6.336
qkv_proj,512,110.273
qk_norm,512,10.048
qk_norm,512,3.936
rotary_emb,512,5.76
o_proj,512,89.569
layernorm,512,4.096
gate_up_proj,512,343.586
act_fn,512,12.416
down_proj,512,171.42499999999998
layernorm,512,6.657
qkv_proj,512,110.4
qk_norm,512,9.984
qk_norm,512,3.809
rotary_emb,512,5.823
o_proj,512,91.23299999999999
layernorm,512,4.32
gate_up_proj,512,343.075
act_fn,512,12.608
down_proj,512,171.938
layernorm,512,6.495
qkv_proj,512,110.465
qk_norm,512,9.983
qk_norm,512,3.936
rotary_emb,512,5.823
o_proj,512,90.529
layernorm,512,4.352
gate_up_proj,512,343.81
act_fn,512,12.321
down_proj,512,170.658
layernorm,512,6.656
qkv_proj,512,110.657
qk_norm,512,10.113
qk_norm,512,3.775
rotary_emb,512,5.792
o_proj,512,90.881
layernorm,512,4.416
gate_up_proj,512,344.675
act_fn,512,12.448
down_proj,512,171.52100000000002
layernorm,512,6.784
qkv_proj,512,110.721
qk_norm,512,10.112
qk_norm,512,3.968
rotary_emb,512,5.824
o_proj,512,90.882
layernorm,512,4.225
gate_up_proj,512,343.65
act_fn,512,12.543
down_proj,512,170.69
layernorm,512,6.432
qkv_proj,512,110.177
qk_norm,512,10.144
qk_norm,512,3.904
rotary_emb,512,5.76
o_proj,512,90.68900000000001
layernorm,512,4.544
gate_up_proj,512,343.138
act_fn,512,12.608
down_proj,512,171.714
layernorm,512,7.04
qkv_proj,512,110.881
qk_norm,512,10.143
qk_norm,512,3.872
rotary_emb,512,5.793
o_proj,512,91.297
layernorm,512,4.352
gate_up_proj,512,343.971
act_fn,512,12.256
down_proj,512,171.266
layernorm,512,6.591
qkv_proj,512,110.496
qk_norm,512,10.176
qk_norm,512,3.776
rotary_emb,512,5.408
o_proj,512,90.593
layernorm,512,4.32
gate_up_proj,512,343.715
act_fn,512,12.608
down_proj,512,172.289
layernorm,512,6.463
qkv_proj,512,110.721
qk_norm,512,10.271
qk_norm,512,3.936
rotary_emb,512,5.791
o_proj,512,90.30499999999999
layernorm,512,4.32
gate_up_proj,512,343.939
act_fn,512,12.608
down_proj,512,170.945
layernorm,512,6.144
qkv_proj,512,110.209
qk_norm,512,10.24
qk_norm,512,4.0
rotary_emb,512,5.728
o_proj,512,90.657
layernorm,512,4.481
gate_up_proj,512,344.226
act_fn,512,12.257
down_proj,512,171.16899999999998
layernorm,512,6.464
qkv_proj,512,110.977
qk_norm,512,10.144
qk_norm,512,3.712
rotary_emb,512,5.792
o_proj,512,89.792
layernorm,512,4.864
gate_up_proj,512,343.618
act_fn,512,12.32
down_proj,512,171.265
layernorm,512,6.368
qkv_proj,512,110.881
qk_norm,512,10.208
qk_norm,512,3.936
rotary_emb,512,5.696
o_proj,512,91.552
layernorm,512,4.319
gate_up_proj,512,343.682
act_fn,512,12.257
down_proj,512,170.91400000000002
layernorm,512,6.72
qkv_proj,512,110.145
qk_norm,512,10.144
qk_norm,512,3.808
rotary_emb,512,5.76
o_proj,512,91.074
layernorm,512,4.64
gate_up_proj,512,343.778
act_fn,512,12.289
down_proj,512,170.56
layernorm,512,6.496
qkv_proj,512,110.208
qk_norm,512,10.176
qk_norm,512,4.0
rotary_emb,512,5.664
o_proj,512,91.393
layernorm,512,4.32
gate_up_proj,512,343.715
act_fn,512,12.416
down_proj,512,170.72199999999998
layernorm,512,6.849
qkv_proj,512,110.433
qk_norm,512,10.271
qk_norm,512,3.808
rotary_emb,512,5.823
o_proj,512,90.464
layernorm,512,4.449
gate_up_proj,512,342.915
act_fn,512,12.417
down_proj,512,170.177
layernorm,512,6.304
qkv_proj,512,110.145
qk_norm,512,10.176
qk_norm,512,3.936
rotary_emb,512,5.696
o_proj,512,90.432
layernorm,512,4.385
gate_up_proj,512,343.875
act_fn,512,12.544
down_proj,512,170.848
layernorm,512,6.432
qkv_proj,512,110.561
qk_norm,512,10.24
qk_norm,512,3.808
rotary_emb,512,5.92
o_proj,512,90.72
layernorm,512,4.415
gate_up_proj,512,343.427
act_fn,512,12.736
down_proj,512,170.56099999999998
layernorm,512,6.176
qkv_proj,512,110.785
qk_norm,512,10.336
qk_norm,512,3.936
rotary_emb,512,5.792
o_proj,512,90.625
layernorm,512,4.191
gate_up_proj,512,343.747
act_fn,512,12.512
down_proj,512,170.081
layernorm,512,6.272
qkv_proj,512,110.465
qk_norm,512,10.208
qk_norm,512,3.904
rotary_emb,512,5.824
o_proj,512,90.335
layernorm,512,4.064
gate_up_proj,512,343.746
act_fn,512,12.672
down_proj,512,171.42499999999998
layernorm,512,6.368
qkv_proj,512,110.401
qk_norm,512,10.08
qk_norm,512,3.968
rotary_emb,512,5.376
o_proj,512,90.592
layernorm,512,4.32
gate_up_proj,512,344.419
act_fn,512,12.48
down_proj,512,171.393
final_layernorm,512,6.688
embedding,1024,5.728
layernorm,1024,5.344
qkv_proj,1024,210.434
qk_norm,1024,18.304
qk_norm,1024,5.984
rotary_emb,1024,9.28
o_proj,1024,144.64100000000002
layernorm,1024,15.84
gate_up_proj,1024,646.341
act_fn,1024,40.417
down_proj,1024,332.131
layernorm,1024,9.824
qkv_proj,1024,209.826
qk_norm,1024,18.304
qk_norm,1024,5.984
rotary_emb,1024,9.152
o_proj,1024,145.601
layernorm,1024,15.232
gate_up_proj,1024,645.285
act_fn,1024,39.52
down_proj,1024,330.819
layernorm,1024,9.728
qkv_proj,1024,208.577
qk_norm,1024,18.593
qk_norm,1024,5.824
rotary_emb,1024,9.12
o_proj,1024,145.697
layernorm,1024,15.168
gate_up_proj,1024,646.341
act_fn,1024,39.713
down_proj,1024,331.81100000000004
layernorm,1024,10.048
qkv_proj,1024,209.218
qk_norm,1024,18.208
qk_norm,1024,5.824
rotary_emb,1024,9.216
o_proj,1024,145.825
layernorm,1024,15.104
gate_up_proj,1024,646.406
act_fn,1024,38.977
down_proj,1024,331.202
layernorm,1024,9.888
qkv_proj,1024,209.442
qk_norm,1024,18.336
qk_norm,1024,5.792
rotary_emb,1024,9.248
o_proj,1024,144.96099999999998
layernorm,1024,16.128
gate_up_proj,1024,645.637
act_fn,1024,39.968
down_proj,1024,331.011
layernorm,1024,10.241
qkv_proj,1024,209.921
qk_norm,1024,18.4
qk_norm,1024,5.983
rotary_emb,1024,9.313
o_proj,1024,144.867
layernorm,1024,15.648
gate_up_proj,1024,645.285
act_fn,1024,39.136
down_proj,1024,331.875
layernorm,1024,9.888
qkv_proj,1024,208.801
qk_norm,1024,18.336
qk_norm,1024,5.952
rotary_emb,1024,9.088
o_proj,1024,145.025
layernorm,1024,15.68
gate_up_proj,1024,646.181
act_fn,1024,38.144
down_proj,1024,331.203
layernorm,1024,10.08
qkv_proj,1024,210.082
qk_norm,1024,18.24
qk_norm,1024,6.016
rotary_emb,1024,9.216
o_proj,1024,144.929
layernorm,1024,15.936
gate_up_proj,1024,647.621
act_fn,1024,39.041
down_proj,1024,330.947
layernorm,1024,10.145
qkv_proj,1024,208.929
qk_norm,1024,18.4
qk_norm,1024,6.016
rotary_emb,1024,9.184
o_proj,1024,145.31300000000002
layernorm,1024,16.224
gate_up_proj,1024,647.525
act_fn,1024,38.048
down_proj,1024,331.33
layernorm,1024,9.345
qkv_proj,1024,208.77
qk_norm,1024,18.208
qk_norm,1024,6.016
rotary_emb,1024,9.153
o_proj,1024,145.249
layernorm,1024,15.808
gate_up_proj,1024,646.725
act_fn,1024,39.712
down_proj,1024,333.923
layernorm,1024,9.92
qkv_proj,1024,209.281
qk_norm,1024,18.208
qk_norm,1024,5.953
rotary_emb,1024,9.121
o_proj,1024,144.89700000000002
layernorm,1024,15.84
gate_up_proj,1024,648.037
act_fn,1024,39.072
down_proj,1024,330.85
layernorm,1024,10.048
qkv_proj,1024,210.05
qk_norm,1024,18.368
qk_norm,1024,5.92
rotary_emb,1024,9.216
o_proj,1024,145.185
layernorm,1024,15.584
gate_up_proj,1024,645.797
act_fn,1024,39.328
down_proj,1024,331.043
layernorm,1024,9.856
qkv_proj,1024,209.186
qk_norm,1024,18.176
qk_norm,1024,6.016
rotary_emb,1024,9.248
o_proj,1024,144.801
layernorm,1024,16.032
gate_up_proj,1024,644.517
act_fn,1024,39.649
down_proj,1024,330.626
layernorm,1024,9.568
qkv_proj,1024,209.922
qk_norm,1024,18.368
qk_norm,1024,5.952
rotary_emb,1024,9.216
o_proj,1024,144.929
layernorm,1024,15.199
gate_up_proj,1024,647.109
act_fn,1024,39.328
down_proj,1024,331.84299999999996
layernorm,1024,9.92
qkv_proj,1024,209.697
qk_norm,1024,18.432
qk_norm,1024,6.016
rotary_emb,1024,9.152
o_proj,1024,144.225
layernorm,1024,15.36
gate_up_proj,1024,644.229
act_fn,1024,39.648
down_proj,1024,331.491
layernorm,1024,9.792
qkv_proj,1024,209.73
qk_norm,1024,18.369
qk_norm,1024,6.016
rotary_emb,1024,9.344
o_proj,1024,146.273
layernorm,1024,15.104
gate_up_proj,1024,645.349
act_fn,1024,39.744
down_proj,1024,332.483
layernorm,1024,10.112
qkv_proj,1024,209.634
qk_norm,1024,18.304
qk_norm,1024,5.792
rotary_emb,1024,9.472
o_proj,1024,145.313
layernorm,1024,16.032
gate_up_proj,1024,646.629
